Lecture #,Reflection Text,native speaker,age,ethnicity,gender,course_anonyID,semester
17,Angular velocity and disks spinning around axis,Yes,Prefer not to disclose,Prefer not to disclose,Prefer not to disclose,phys_1,semester_1
17,Angular velocity and disks spinning around axis,,,,,phys_1,semester_1
17,Angular velocity and disks spinning around axis,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,How we can use kinematic-like equations for this lecture like we did at the beginning of the year,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,The similarity between rotational and regular kinematics,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,The similarity between rotational and regular kinematics,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,The rotational kinematics equations are the same as the other kinematics equations but with different variables,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,The rotational kinematics equations are the same as the other kinematics equations but with different variables,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Overall good examples for the problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I found interesting how deriving all the inertia equations just from the the inertia of a point particle.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,I found interesting how deriving all the inertia equations just from the the inertia of a point particle.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,I liked how we connected centripetal acceleration with what we are learning now.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I like how this section combines everything we learned so far from forces and vectors to energy and momentum.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,Applying velocity and acceleration to rotational kinematics.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
17,Applying velocity and acceleration to rotational kinematics.,Yes,18 - 22 years,Two or more races,Female,phys_1,semester_1
17,I think it was cool how the distance from the rotation axis has such a huge impact on certain values.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I found it interesting how we have the same equations just with the rotational values instead of kinematic ones.,Yes,18 - 22 years,Two or more races,Male,phys_1,semester_1
17,I found it interesting how we have the same equations just with the rotational values instead of kinematic ones.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,"I like the rotational kinematics, like it was definitely still confusing but I like how it relates to actual kinematics so it’s easier",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"I like the rotational kinematics, like it was definitely still confusing but I like how it relates to actual kinematics so it’s easier",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"I found it interesting how the formulas for angular position, velocity, and acceleration are a lot like our kinematics equations.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"I found it interesting how the formulas for angular position, velocity, and acceleration are a lot like our kinematics equations.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,The Parallel Axis Theorem,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,The Parallel Axis Theorem,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I found that many of the formulas are very similar to the linear kinematic a equations.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,The parallel axis theorem and the way it was derived.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,how the rotational equations relate to the kinematic equations we learned earlier,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,how the rotational equations relate to the kinematic equations we learned earlier,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,what was most interesting was that the equations are nearly the same as linear with different coefficients,,,,,phys_1,semester_1
17,I found it interesting when we looked at all of the moment of inertia equations. I think it is cool how the shape of the object changes the equation.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Inertia of a point that is not the center of mass,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Inertia of a point that is not the center of mass,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"I thought the earth problem was probably the most interesting. It makes so much sense that the farther one is from the equator, the slower one moves.",Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
17,"I thought the earth problem was probably the most interesting. It makes so much sense that the farther one is from the equator, the slower one moves.",Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
17,How rotational kinetics can relate to linear,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,How rotational kinetics can relate to linear,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
18,The Concept quiz. I was confused on question 3 because I didn’t quite understand how to rank the torques exerted on the bolts based on the different angles and distances.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
18,The Concept quiz. I was confused on question 3 because I didn’t quite understand how to rank the torques exerted on the bolts based on the different angles and distances.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
18,I honestly don’t understand the theory behind the top hat questions,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
18,I honestly don’t understand the theory behind the top hat questions,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
18,I found learning about static equilibrium somewhat confusing. This is because I never know where to put the axis.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
18,I found it confusing that torque is classified as a pseudo vector rather than a vector.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
18,"This entire section about torque (partnered with last week’s on inertia), is very confusing to me. Last week, I’m still confused with the concept of different objects having a different inertia fraction.  This week, it’s still hard for me to grasp the different values and how t he y relate to the kinematics equations.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
